"HGNC ID"	"Approved Symbol"	"Approved Name"	"Status"	"Previous Symbols"	"Synonyms"	"Chromosome"	"Accession Numbers"	"RefSeq IDs"
"HGNC:16261"	"SLC22A9"	"solute carrier family 22 (organic anion transporter), member 9"	"Approved"		"OAT4, FLJ23666, UST3, OAT7"	"11q12.3"	"AP001880"	"NM_080866"
"HGNC:18057"	"SLC22A10"	"solute carrier family 22, member 10"	"Approved"		"OAT5, hOAT5"	"11q12.3"	"AP003420"	"NM_001039752"
"HGNC:18120"	"SLC22A11"	"solute carrier family 22 (organic anion/urate transporter), member 11"	"Approved"		"OAT4"	"11q13.3"	"AB026116"	"NM_018484"
"HGNC:17989"	"SLC22A12"	"solute carrier family 22 (organic anion/urate transporter), member 12"	"Approved"		"OAT4L, RST, URAT1"	"11q13.1"	"AB071863"	"NM_144585"
"HGNC:8494"	"SLC22A13"	"solute carrier family 22 (organic anion transporter), member 13"	"Approved"	"ORCTL3"	"OCTL1, OCTL3, OAT10"	"3p22.2"	"AB010438"	"NM_004256"
"HGNC:8495"	"SLC22A14"	"solute carrier family 22, member 14"	"Approved"	"ORCTL4"	"OCTL2"	"3p21.3"	"AB011082"	"NM_004803"
"HGNC:20301"	"SLC22A15"	"solute carrier family 22, member 15"	"Approved"		"FLIPT1"	"1p12"	"AY145501"	"NM_018420"
"HGNC:20302"	"SLC22A16"	"solute carrier family 22 (organic cation/carnitine transporter), member 16"	"Approved"		"FLIPT2, CT2, OKB1, OCT6"	"6q21"		"NM_033125"
"HGNC:23095"	"SLC22A17"	"solute carrier family 22, member 17"	"Approved"		"BOCT, BOIT, NGALR"	"14q11.2"	"AJ243653"	"NM_020372"
"HGNC:10964"	"SLC22A18"	"solute carrier family 22, member 18"	"Approved"	"ORCTL2, BWSCR1A, IMPT1, SLC22A1L"	"BWR1A, TSSC5, ITM"	"11p15.5"	"AF028738"	"NM_183233"
"HGNC:10965"	"SLC22A18AS"	"solute carrier family 22 (organic cation transporter), member 18 antisense"	"Approved"	"BWSCR1B, ORCTL2S, SLC22A1LS"	"BWR1B, p27-BWR1B"	"11p15.5"	"AF035407"	"NM_007105"
"HGNC:29867"	"SLC22A20"	"solute carrier family 22, member 20"	"Approved"		"Oat6, FLJ16331"	"11q13.1"	"DQ053017"	"NM_001004326"
"HGNC:21106"	"SLC22A23"	"solute carrier family 22, member 23"	"Approved"	"C6orf85"	"FLJ22174"	"6p25.2"	"AJ420525"	"NM_021945"
"HGNC:28542"	"SLC22A24"	"solute carrier family 22, member 24"	"Approved"		"MGC34821, NET46"	"11q12.3"		"NM_173586"
"HGNC:32935"	"SLC22A25"	"solute carrier family 22, member 25"	"Approved"		"UST6, HIMTP, MGC120420"	"11q12.3"	"AY437532"	"NM_199352"
"HGNC:27091"	"SLC22A31"	"solute carrier family 22, member 31"	"Approved"			"16q24.3"		
"HGNC:10974"	"SLC23A1"	"solute carrier family 23 (nucleobase transporters), member 1"	"Approved"	"SLC23A2"	"YSPL3, SVCT1"	"5q31.2"	"AF058317"	"NM_152685"
"HGNC:10973"	"SLC23A2"	"solute carrier family 23 (nucleobase transporters), member 2"	"Approved"	"SLC23A1"	"SVCT2, KIAA0238, YSPL2"	"20p13"	"AF058319"	
"HGNC:20601"	"SLC23A3"	"solute carrier family 23 (nucleobase transporters), member 3"	"Approved"		"SVCT3, FLJ31168, Yspl1"	"2q35"	"BC030243"	"NM_144712"
"HGNC:20602"	"SLC23A4P"	"solute carrier family 23 (nucleobase transporters), member 4, pseudogene"	"Approved"	"SLC23A4"		"7q31.32"		
"HGNC:10975"	"SLC24A1"	"solute carrier family 24 (sodium/potassium/calcium exchanger), member 1"	"Approved"		"NCKX1, NCKX, RODX, KIAA0702, HsT17412"	"15q22"	"AF062922"	"NM_004727"
"HGNC:10976"	"SLC24A2"	"solute carrier family 24 (sodium/potassium/calcium exchanger), member 2"	"Approved"		"NCKX2"	"9p22-p13"	"AF097366"	"NM_020344"
"HGNC:10977"	"SLC24A3"	"solute carrier family 24 (sodium/potassium/calcium exchanger), member 3"	"Approved"			"20p13"	"AF169257"	"NM_020689"
"HGNC:10978"	"SLC24A4"	"solute carrier family 24 (sodium/potassium/calcium exchanger), member 4"	"Approved"		"NCKX4"	14	"AF520704"	"NM_153646"
"HGNC:20611"	"SLC24A5"	"solute carrier family 24, member 5"	"Approved"		"JSX"	"15q15.2"	"AF348468"	"NM_205850"
"HGNC:26175"	"SLC24A6"	"solute carrier family 24 (sodium/potassium/calcium exchanger), member 6"	"Approved"		"FLJ22233, NCKX6, NCLX"	"12q24"	"AK025886"	"NM_024959"
"HGNC:10979"	"SLC25A1"	"solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1"	"Approved"	"SLC20A3"	"CTP"	"22q11"	"U25147"	"NM_005984"
"HGNC:22921"	"SLC25A2"	"solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 2"	"Approved"		"ORNT2"	"5q31.3"	"AF332005"	"NM_031947"
"HGNC:10989"	"SLC25A3"	"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 3"	"Approved"	"PHC"		"12q23"		"NM_005888"
"HGNC:10990"	"SLC25A4"	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4"	"Approved"	"PEO3, PEO2, ANT1"	"T1"	"4q35"	"BC008664"	"NM_001151"
"HGNC:10991"	"SLC25A5"	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5"	"Approved"	"ANT2"	"T2, 2F1, T3"	"Xq24"	"BC068199"	"NM_001152"
"HGNC:43438"	"SLC25A5-AS1"	"SLC25A5 antisense RNA 1 (non-protein coding)"	"Approved"			"Xq24"		"NR_028443"
"HGNC:19250"	"SLC25A5P1"	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 pseudogene 1"	"Approved"	"ANTP3"	"bK250D10.4"	"22q13"		"NG_009276"
"HGNC:35470"	"SLC25A5P2"	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 pseudogene 2"	"Approved"		"LOC344371"	"2p22.3"		"NG_009264"
"HGNC:507"	"SLC25A5P3"	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 pseudogene 3"	"Approved"	"ANTP1"		"7p11.2"		"NG_009279"
"HGNC:35471"	"SLC25A5P4"	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 pseudogene 4"	"Approved"			"13q21.1"		"NG_009271"
"HGNC:511"	"SLC25A5P5"	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 pseudogene 5"	"Approved"	"ANTP5"	"TCAG_29001"	"7p14.3"		"NG_009277"
"HGNC:512"	"SLC25A5P6"	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 pseudogene 6"	"Approved"	"ANTP6"		"4q35.2"		"NG_007588"
"HGNC:513"	"SLC25A5P7"	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 pseudogene 7"	"Approved"	"ANTP7"		"6q22.31"		"NG_009280"
"HGNC:35469"	"SLC25A5P8"	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 pseudogene 8"	"Approved"			"9p21.1"		"NG_009270"
"HGNC:35468"	"SLC25A5P9"	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 pseudogene 9"	"Approved"			"5q13.3"	"AC025170, AC108120"	"NG_009302"
"HGNC:10992"	"SLC25A6"	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6"	"Approved"	"ANT3"	"ANT3Y, MGC17525"	"Xp22.32 and Yp11.3"	"AY007135"	"NM_001636"
"HGNC:16554"	"SLC25A6P1"	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6, pseudogene 1"	"Approved"	"SLC25A5L"	"dJ1065O2.2"	"20p11.22"		"NG_003107"
"HGNC:10980"	"SLC25A10"	"solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10"	"Approved"	"DIC"		"17q25.3"		
"HGNC:10981"	"SLC25A11"	"solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11"	"Approved"	"SLC20A4"	"OGC"	"17p13.3"	"X66114"	"NM_003562"
"HGNC:10982"	"SLC25A12"	"solute carrier family 25 (mitochondrial carrier, Aralar), member 12"	"Approved"		"Aralar"	"2q24"	"Y14494"	"NM_003705"
"HGNC:10983"	"SLC25A13"	"solute carrier family 25, member 13 (citrin)"	"Approved"	"CTLN2"	"CITRIN, ARALAR2"	"7q21.3"	"AF118838"	"NM_014251"
"HGNC:10984"	"SLC25A14"	"solute carrier family 25 (mitochondrial carrier, brain), member 14"	"Approved"		"BMCP1, UCP5"	"Xq24"	"AF078544"	"NM_022810, NM_003951"
"HGNC:10985"	"SLC25A15"	"solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15"	"Approved"	"ORNT1, HHH"	"ORC1, D13S327"	"13q14"	"AF112968"	"NM_014252"
"HGNC:18497"	"SLC25A15P1"	"solute carrier family 25 member 15 pseudogene 1"	"Approved"	"SLC25A15P"	"SLC25A15PY1"	"Yq11.223"		"NG_024787"
"HGNC:39843"	"SLC25A15P2"	"solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15 pseudogene 2"	"Approved"			"13q12.11"		
"HGNC:39844"	"SLC25A15P3"	"solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15 pseudogene 3"	"Approved"			"13q12.13"		
"HGNC:39845"	"SLC25A15P4"	"solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15 pseudogene 4"	"Approved"			"21p11.2"		
"HGNC:39846"	"SLC25A15P5"	"solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15 pseudogene 5"	"Approved"			"22q11.1"		
"HGNC:10986"	"SLC25A16"	"solute carrier family 25 (mitochondrial carrier; Graves disease autoantigen), member 16"	"Approved"		"GDA, D10S105E, HGT.1, ML7"	"10q21.3-q22.1"	"M31659"	
"HGNC:10987"	"SLC25A17"	"solute carrier family 25 (mitochondrial carrier; peroxisomal membrane protein, 34kDa), member 17"	"Approved"		"PMP34"	"22q13.2"	"Y12860"	"NM_006358"
"HGNC:10988"	"SLC25A18"	"solute carrier family 25 (mitochondrial carrier), member 18"	"Approved"			"22q11.2"	"AY008285"	"NM_031481"
"HGNC:14409"	"SLC25A19"	"solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19"	"Approved"		"DNC, MUP1, TPC"	"17q25"		"NM_021734"
"HGNC:1421"	"SLC25A20"	"solute carrier family 25 (carnitine/acylcarnitine translocase), member 20"	"Approved"	"CACT"	"CAC"	"3p21.31"	"Y10319"	"NM_000387"
"HGNC:1422"	"SLC25A20P1"	"solute carrier family 25 (carnitine/acylcarnitine translocase), member 20 pseudogene 1"	"Approved"	"CACTP, SLC25A20P"		"6p12"	"AJ000401"	"XM_167131"
"HGNC:14411"	"SLC25A21"	"solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21"	"Approved"		"ODC1, ODC"	"14q13.3"	"AJ278148"	"NM_030631"
"HGNC:19954"	"SLC25A22"	"solute carrier family 25 (mitochondrial carrier: glutamate), member 22"	"Approved"		"GC1, FLJ13044, NET44, EIEE3"	"11p15.5"	"AJ428202"	
"HGNC:19375"	"SLC25A23"	"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23"	"Approved"		"FLJ30339, MGC2615, APC2"	"19p13.1"	"AJ619962"	"NM_024103"
"HGNC:20662"	"SLC25A24"	"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24"	"Approved"		"DKFZp586G0123, APC1"	"1p13.2"	"AJ619961"	"NM_013386"
"HGNC:20663"	"SLC25A25"	"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 25"	"Approved"		"KIAA1896, PCSCL, MCSC"	"9q34"	"AJ619963"	"NM_052901"
"HGNC:20661"	"SLC25A26"	"solute carrier family 25, member 26"	"Approved"			"3p14.2"	"AJ580932"	"NM_173471"
"HGNC:21065"	"SLC25A27"	"solute carrier family 25, member 27"	"Approved"		"UCP4, FLJ33552"	"6p12.3"	"AK090871"	"NM_004277"
"HGNC:23472"	"SLC25A28"	"solute carrier family 25, member 28"	"Approved"		"MRS3/4, MRS4L"	"10q24.2"	"AF327402"	"NM_031212"
"HGNC:20116"	"SLC25A29"	"solute carrier family 25, member 29"	"Approved"	"C14orf69"	"FLJ38975"	"14q32.2"	"AK095532"	
"HGNC:27371"	"SLC25A30"	"solute carrier family 25, member 30"	"Approved"			"13q14"	"AK074457"	"XM_170736"
"HGNC:42795"	"SLC25A30-AS1"	"SLC25A30 antisense RNA 1 (non-protein coding)"	"Approved"			"13q14.13"		
"HGNC:25319"	"SLC25A31"	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31"	"Approved"		"DKFZP434N1235, ANT4"	"4q28"	"AL136857"	"NM_031291"
"HGNC:29683"	"SLC25A32"	"solute carrier family 25, member 32"	"Approved"		"MFTC"	"8q22.3"	"AF283645"	"NM_030780"
"HGNC:29681"	"SLC25A33"	"solute carrier family 25, member 33"	"Approved"		"MGC4399, BMSC-MCP"	"1p36.22"	"AF495714"	"NM_032315"
"HGNC:27653"	"SLC25A34"	"solute carrier family 25, member 34"	"Approved"		"DKFZp781A10161"	"1p36.13"	"BC027998"	"NM_207348"
"HGNC:31921"	"SLC25A35"	"solute carrier family 25, member 35"	"Approved"		"FLJ40217"	"17p13.1"	"AY498866"	"NM_201520"
"HGNC:25554"	"SLC25A36"	"solute carrier family 25, member 36"	"Approved"		"FLJ10618"	"3q23"	"AK001480"	"NM_018155"
"HGNC:29786"	"SLC25A37"	"solute carrier family 25, member 37"	"Approved"		"MSCP, MFRN"	"8p21.2"	"AF495725"	"NM_016612"
"HGNC:26054"	"SLC25A38"	"solute carrier family 25, member 38"	"Approved"		"FLJ20551"	"3p22.1"	"BC013194"	"NM_017875"
"HGNC:24279"	"SLC25A39"	"solute carrier family 25, member 39"	"Approved"		"FLJ22407, CGI-69"	"17q12"	"BC096819"	"NM_016016"
"HGNC:29680"	"SLC25A40"	"solute carrier family 25, member 40"	"Approved"		"MCFP"	"7q21.12"	"AF125531"	"NM_018843"
"HGNC:28533"	"SLC25A41"	"solute carrier family 25, member 41"	"Approved"		"FLJ40442, MGC34725"	"19p13.3"	"AK097761"	"NM_173637"
"HGNC:28380"	"SLC25A42"	"solute carrier family 25, member 42"	"Approved"		"MGC26694"	"19p13.11"		"NM_178526"
"HGNC:30557"	"SLC25A43"	"solute carrier family 25, member 43"	"Approved"			"Xq24"	"BC019584"	"NM_145305"
"HGNC:29036"	"SLC25A44"	"solute carrier family 25, member 44"	"Approved"		"FLJ90431, KIAA0446"	"1q22"	"AB007915"	"NM_014655"
"HGNC:27442"	"SLC25A45"	"solute carrier family 25, member 45"	"Approved"			"11q13.1"	"BC041100"	"NM_182556"
"HGNC:25198"	"SLC25A46"	"solute carrier family 25, member 46"	"Approved"			"5q22.1"	"BC017169"	"NM_138773"
"HGNC:20115"	"SLC25A47"	"solute carrier family 25, member 47"	"Approved"	"C14orf68"		"14q32.2"		
"HGNC:30451"	"SLC25A48"	"solute carrier family 25, member 48"	"Approved"		"FLJ44862, HDMCP"	"5q31.1"		"NM_145282"
"HGNC:10993"	"SLC26A1"	"solute carrier family 26 (sulfate transporter), member 1"	"Approved"		"SAT-1, EDM4"	"4p16.3"	"AF297659"	"NM_022042, NM_134425"
"HGNC:10994"	"SLC26A2"	"solute carrier family 26 (sulfate transporter), member 2"	"Approved"	"DTD"	"DTDST"	"5q31-q34"	"U14528"	"NM_000112"
"HGNC:3018"	"SLC26A3"	"solute carrier family 26, member 3"	"Approved"	"DRA, CLD"		"7q31"	"L02785"	"NM_000111"
"HGNC:8818"	"SLC26A4"	"solute carrier family 26, member 4"	"Approved"	"DFNB4"	"PDS"	"7q31"	"AF030880"	"NM_000441"
"HGNC:9359"	"SLC26A5"	"solute carrier family 26, member 5 (prestin)"	"Approved"	"PRES"	"DFNB61"	"7q22"	"AC005064"	"NM_198999"
"HGNC:14472"	"SLC26A6"	"solute carrier family 26, member 6"	"Approved"		"DKFZp586E1422"	"3p21.31"	"AF279265"	"NM_022911"
"HGNC:14467"	"SLC26A7"	"solute carrier family 26, member 7"	"Approved"		"SUT2"	"8q23"	"AF331521"	
"HGNC:14468"	"SLC26A8"	"solute carrier family 26, member 8"	"Approved"			"6p21"	"AF331522"	
"HGNC:14469"	"SLC26A9"	"solute carrier family 26, member 9"	"Approved"			"1q32.1"	"AF331525"	"NM_052934"
"HGNC:14470"	"SLC26A10"	"solute carrier family 26, member 10"	"Approved"			"12q13"		
"HGNC:14471"	"SLC26A11"	"solute carrier family 26, member 11"	"Approved"			"17q25"		
"HGNC:10995"	"SLC27A1"	"solute carrier family 27 (fatty acid transporter), member 1"	"Approved"		"FATP1, FATP, MGC71751, FLJ00336, ACSVL5"	"19p13.1"	"BC059399"	"NM_198580"
"HGNC:10996"	"SLC27A2"	"solute carrier family 27 (fatty acid transporter), member 2"	"Approved"	"FACVL1"	"FATP2, hFACVL1, VLACS, VLCS, HsT17226, ACSVL1"	"15q21.2"	"D88308"	"NM_003645"
"HGNC:10997"	"SLC27A3"	"solute carrier family 27 (fatty acid transporter), member 3"	"Approved"		"FATP3, MGC4365, ACSVL3"	"1q21.1"	"BC009916"	"NM_024330"
"HGNC:10998"	"SLC27A4"	"solute carrier family 27 (fatty acid transporter), member 4"	"Approved"		"FATP4, ACSVL4"	"9q34.13"	"AF055899"	
"HGNC:10999"	"SLC27A5"	"solute carrier family 27 (fatty acid transporter), member 5"	"Approved"		"FATP5, VLACSR, VLCS-H2, VLCSH2, FACVL3, FLJ22987, ACSVL6, ACSB"	"19q13.43"	"AF064255"	"NM_012254"
"HGNC:11000"	"SLC27A6"	"solute carrier family 27 (fatty acid transporter), member 6"	"Approved"		"FATP6, VLCS-H1, FACVL2, ACSVL2"	"5q23.3"	"AF064254"	"NM_014031"
"HGNC:11001"	"SLC28A1"	"solute carrier family 28 (sodium-coupled nucleoside transporter), member 1"	"Approved"		"CNT1"	"15q25.3"	"U62967"	
"HGNC:11002"	"SLC28A2"	"solute carrier family 28 (sodium-coupled nucleoside transporter), member 2"	"Approved"		"CNT2, SPNT1, HCNT2, HsT17153"	"15q15"	"U84392"	"NM_004212"
"HGNC:16484"	"SLC28A3"	"solute carrier family 28 (sodium-coupled nucleoside transporter), member 3"	"Approved"		"CNT3"	"9q21.33"	"AF305210"	"NM_022127"
"HGNC:11003"	"SLC29A1"	"solute carrier family 29 (nucleoside transporters), member 1"	"Approved"	"ENT1"		"6p21.1"	"U81375"	
"HGNC:11004"	"SLC29A2"	"solute carrier family 29 (nucleoside transporters), member 2"	"Approved"	"ENT2, HNP36"	"DER12"	"11q13"	"X86681"	"NM_001532"
"HGNC:23096"	"SLC29A3"	"solute carrier family 29 (nucleoside transporters), member 3"	"Approved"		"ENT3, FLJ11160"	"10q22.2"	"AF326987"	"NM_018344"
"HGNC:23097"	"SLC29A4"	"solute carrier family 29 (nucleoside transporters), member 4"	"Approved"		"FLJ34923, ENT4"	"7p22.2"	"AK075422"	"NM_153247"
"HGNC:11012"	"SLC30A1"	"solute carrier family 30 (zinc transporter), member 1"	"Approved"	"ZNT1"	"ZRC1"	"1q32.3"	"AF323590"	
"HGNC:11013"	"SLC30A2"	"solute carrier family 30 (zinc transporter), member 2"	"Approved"	"ZNT2"		"1p35.3"	"AK023491"	"NM_032513"
"HGNC:11014"	"SLC30A3"	"solute carrier family 30 (zinc transporter), member 3"	"Approved"	"ZNT3"		"2p23.3"	"U76010"	
"HGNC:11015"	"SLC30A4"	"solute carrier family 30 (zinc transporter), member 4"	"Approved"	"ZNT4"		"15q21.1"		
"HGNC:19089"	"SLC30A5"	"solute carrier family 30 (zinc transporter), member 5"	"Approved"		"ZTL1, ZnT-5, FLJ12496, FLJ12756, ZNT5, MGC5499, ZNTL1"	"5q13.1"	"AF212235"	
"HGNC:19305"	"SLC30A6"	"solute carrier family 30 (zinc transporter), member 6"	"Approved"		"FLJ31101, ZNT6"	"2p22.3"	"AK055663"	
"HGNC:19306"	"SLC30A7"	"solute carrier family 30 (zinc transporter), member 7"	"Approved"		"ZnTL2, ZNT7"	"1p21.1"	"AF233345"	"NM_133496"
"HGNC:20303"	"SLC30A8"	"solute carrier family 30 (zinc transporter), member 8"	"Approved"			"8q24.11"		"NM_173851"
"HGNC:1329"	"SLC30A9"	"solute carrier family 30 (zinc transporter), member 9"	"Approved"	"C4orf1"	"HUEL, ZNT9, GAC63"	"4p13"	"AF006621"	
"HGNC:25355"	"SLC30A10"	"solute carrier family 30, member 10"	"Approved"		"DKFZp547M236, ZnT-10, ZRC1, ZNT8"	"1q41"	"AY212919"	"NM_018713"
"HGNC:11016"	"SLC31A1"	"solute carrier family 31 (copper transporters), member 1"	"Approved"	"COPT1"	"hCTR1, CTR1"	"9q31-q32"	"U83460"	"NM_001859"
"HGNC:17124"	"SLC31A1P1"	"solute carrier family 31 (copper transporters), member 1 pseudogene 1"	"Approved"	"SLC31A1P"	"CTR1psi"	"3q25-q26"	"AF238997"	
"HGNC:11017"	"SLC31A2"	"solute carrier family 31 (copper transporters), member 2"	"Approved"	"COPT2"	"hCTR2, CTR2"	"9q31-q32"		"NM_001860"
"HGNC:11018"	"SLC32A1"	"solute carrier family 32 (GABA vesicular transporter), member 1"	"Approved"	"VIAAT"	"VGAT, bA122O1.1"	"20q11"	"AL133519"	"NM_080552"
"HGNC:95"	"SLC33A1"	"solute carrier family 33 (acetyl-CoA transporter), member 1"	"Approved"	"ACATN, SPG42"	"AT-1, AT1"	"3q"	"D88152"	"NM_004733"
"HGNC:11019"	"SLC34A1"	"solute carrier family 34 (sodium phosphate), member 1"	"Approved"	"NPT2, SLC17A2"	"NAPI-3, NPTIIa, SLC11"	"5q35"	"L13258"	"NM_003052"
"HGNC:11020"	"SLC34A2"	"solute carrier family 34 (sodium phosphate), member 2"	"Approved"		"NAPI-3B"	"4p15.2"	"AF111856"	"NM_006424"
"HGNC:20305"	"SLC34A3"	"solute carrier family 34 (sodium phosphate), member 3"	"Approved"		"NPTIIc, FLJ38680"	"9q34"	"AB055000"	"NM_080877"
"HGNC:11021"	"SLC35A1"	"solute carrier family 35 (CMP-sialic acid transporter), member A1"	"Approved"		"CMPST, hCST"	"6q15"	"D87969"	
"HGNC:11022"	"SLC35A2"	"solute carrier family 35 (UDP-galactose transporter), member A2"	"Approved"	"UGALT"	"UGAT, UGT, UGT1, UGT2, UGTL"	"Xp11.23-p11.22"	"D88146"	"NM_005660"
"HGNC:11023"	"SLC35A3"	"solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member A3"	"Approved"			"1p21"	"AB021981"	"NM_012243"
"HGNC:20753"	"SLC35A4"	"solute carrier family 35, member A4"	"Approved"			"5q31.3"	"AJ420598"	"NM_080670"
"HGNC:20792"	"SLC35A5"	"solute carrier family 35, member A5"	"Approved"		"FLJ20730"	"3q13.13"	"AK000737"	"NM_017945"
"HGNC:20798"	"SLC35B1"	"solute carrier family 35, member B1"	"Approved"		"UGTREL1"	"17q21.32"	"D16978"	"NM_005827"
"HGNC:16872"	"SLC35B2"	"solute carrier family 35, member B2"	"Approved"		"UGTrel4"	"6p12.1-p11.21"	"AK075456"	
"HGNC:21601"	"SLC35B3"	"solute carrier family 35, member B3"	"Approved"	"C6orf196"	"CGI-19, dJ453H5.1, PAPST2"	"6p24.3"	"AF132953"	"NM_015948"
"HGNC:20584"	"SLC35B4"	"solute carrier family 35, member B4"	"Approved"		"FLJ14697, YEA4"	"7q33"	"AB052892"	"NM_032826"
"HGNC:20197"	"SLC35C1"	"solute carrier family 35, member C1"	"Approved"		"FUCT1, FLJ11320"	"11p11.2"		"NM_018389"
"HGNC:17117"	"SLC35C2"	"solute carrier family 35, member C2"	"Approved"	"C20orf5, OVCOV1"	"CGI-15, bA394O2.1"	"20q11.21-q13.11"		"NM_015945"
"HGNC:20800"	"SLC35D1"	"solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1"	"Approved"		"UGTREL7, KIAA0260"	"1p32-p31"	"AB044343"	"NM_015139"
"HGNC:20799"	"SLC35D2"	"solute carrier family 35, member D2"	"Approved"		"UGTrel8, SQV7L"	"9q22.33"	"AB122077"	
"HGNC:15621"	"SLC35D3"	"solute carrier family 35, member D3"	"Approved"	"FRCL1"		"6q23.2"		"XM_294017"
"HGNC:20803"	"SLC35E1"	"solute carrier family 35, member E1"	"Approved"		"FLJ14251"	"19p13.11"	"AK024313"	"NM_024881"
"HGNC:42046"	"SLC35E1P1"	"solute carrier family 35, member E1 pseudogene 1"	"Approved"			"13q12.11"		
"HGNC:20863"	"SLC35E2"	"solute carrier family 35, member E2"	"Approved"		"KIAA0447"	"1p36.32"	"AB007916"	"XM_049733"
"HGNC:33941"	"SLC35E2B"	"solute carrier family 35, member E2B"	"Approved"			"1p36.33"		
"HGNC:20864"	"SLC35E3"	"solute carrier family 35, member E3"	"Approved"		"BLOV1"	"12q15"	"AF148713, AY358943"	"NM_018656"
"HGNC:17058"	"SLC35E4"	"solute carrier family 35, member E4"	"Approved"			"22q12.2"		"XM_290973"
"HGNC:21483"	"SLC35F1"	"solute carrier family 35, member F1"	"Approved"	"C6orf169"	"dJ230I3.1"	"6q22.31"	"BC028615"	"XM_167044"
"HGNC:23615"	"SLC35F2"	"solute carrier family 35, member F2"	"Approved"		"FLJ13018"	"11q23.1"		"NM_017515"
"HGNC:23616"	"SLC35F3"	"solute carrier family 35, member F3"	"Approved"		"FLJ37712"	"1q42.3"		"NM_173508"
